Row ID,Date,Category,Year-Month
3447,06/2017,Office Supplies,2017-06
3529,06/2017,Technology,2017-06
3537,06/2017,Office Supplies,2017-06
3662,06/2017,Technology,2017-06
3922,06/2017,Technology,2017-06
3944,06/2017,Office Supplies,2017-06
3957,06/2017,Furniture,2017-06
4142,06/2017,Office Supplies,2017-06
4179,06/2017,Office Supplies,2017-06
4307,06/2017,Office Supplies,2017-06
4308,06/2017,Office Supplies,2017-06
4514,06/2017,Office Supplies,2017-06
4688,06/2017,Technology,2017-06
4704,06/2017,Office Supplies,2017-06
4971,06/2017,Furniture,2017-06
4972,06/2017,Office Supplies,2017-06
4973,06/2017,Furniture,2017-06
4974,06/2017,Office Supplies,2017-06
4984,06/2017,Office Supplies,2017-06
5085,06/2017,Office Supplies,2017-06
5226,06/2017,Office Supplies,2017-06
5227,06/2017,Office Supplies,2017-06
5228,06/2017,Furniture,2017-06
5352,06/2017,Office Supplies,2017-06
5353,06/2017,Technology,2017-06
5428,06/2017,Furniture,2017-06
5532,06/2017,Technology,2017-06
5533,06/2017,Technology,2017-06
5534,06/2017,Technology,2017-06
5535,06/2017,Office Supplies,2017-06
5536,06/2017,Office Supplies,2017-06
5537,06/2017,Office Supplies,2017-06
5538,06/2017,Office Supplies,2017-06
5810,06/2017,Furniture,2017-06
5871,06/2017,Furniture,2017-06
5943,06/2017,Technology,2017-06
6050,06/2017,Office Supplies,2017-06
6149,06/2017,Technology,2017-06
6265,06/2017,Office Supplies,2017-06
6506,06/2017,Office Supplies,2017-06
6594,06/2017,Office Supplies,2017-06
6616,06/2017,Furniture,2017-06
6617,06/2017,Office Supplies,2017-06
6618,06/2017,Office Supplies,2017-06
6633,06/2017,Office Supplies,2017-06
6751,06/2017,Furniture,2017-06
6752,06/2017,Office Supplies,2017-06
6753,06/2017,Office Supplies,2017-06
6754,06/2017,Office Supplies,2017-06
6755,06/2017,Office Supplies,2017-06
6849,06/2017,Office Supplies,2017-06
6928,06/2017,Office Supplies,2017-06
6929,06/2017,Office Supplies,2017-06
6930,06/2017,Technology,2017-06
6931,06/2017,Office Supplies,2017-06
7019,06/2017,Office Supplies,2017-06
7287,06/2017,Technology,2017-06
7288,06/2017,Furniture,2017-06
7426,06/2017,Furniture,2017-06
7427,06/2017,Furniture,2017-06
7532,06/2017,Furniture,2017-06
7533,06/2017,Furniture,2017-06
7642,06/2017,Technology,2017-06
7643,06/2017,Office Supplies,2017-06
7644,06/2017,Office Supplies,2017-06
7645,06/2017,Technology,2017-06
7744,06/2017,Office Supplies,2017-06
7745,06/2017,Technology,2017-06
7746,06/2017,Office Supplies,2017-06
7880,06/2017,Furniture,2017-06
7992,06/2017,Office Supplies,2017-06
7993,06/2017,Technology,2017-06
8231,06/2017,Office Supplies,2017-06
8232,06/2017,Furniture,2017-06
8260,06/2017,Office Supplies,2017-06
8261,06/2017,Office Supplies,2017-06
8262,06/2017,Office Supplies,2017-06
8443,06/2017,Technology,2017-06
8444,06/2017,Office Supplies,2017-06
8445,06/2017,Technology,2017-06
8569,06/2017,Office Supplies,2017-06
8570,06/2017,Office Supplies,2017-06
8571,06/2017,Technology,2017-06
8659,06/2017,Office Supplies,2017-06
8687,06/2017,Office Supplies,2017-06
8688,06/2017,Office Supplies,2017-06
8689,06/2017,Office Supplies,2017-06
8799,06/2017,Technology,2017-06
8882,06/2017,Technology,2017-06
8982,06/2017,Office Supplies,2017-06
8983,06/2017,Office Supplies,2017-06
8984,06/2017,Furniture,2017-06
8985,06/2017,Furniture,2017-06
9025,06/2017,Technology,2017-06
9026,06/2017,Technology,2017-06
9027,06/2017,Furniture,2017-06
9060,06/2017,Furniture,2017-06
9120,06/2017,Office Supplies,2017-06
9121,06/2017,Office Supplies,2017-06
9166,06/2017,Technology,2017-06
9167,06/2017,Office Supplies,2017-06
9168,06/2017,Office Supplies,2017-06
9456,06/2017,Technology,2017-06
9511,06/2017,Office Supplies,2017-06
9548,06/2017,Office Supplies,2017-06
9549,06/2017,Office Supplies,2017-06
9550,06/2017,Office Supplies,2017-06
9604,06/2017,Furniture,2017-06
9661,06/2017,Technology,2017-06
9662,06/2017,Technology,2017-06
9663,06/2017,Technology,2017-06
9676,06/2017,Furniture,2017-06
9744,06/2017,Office Supplies,2017-06
9774,06/2017,Technology,2017-06
43,07/2017,Office Supplies,2017-07
164,07/2017,Office Supplies,2017-07
188,07/2017,Office Supplies,2017-07
189,07/2017,Office Supplies,2017-07
497,07/2017,Office Supplies,2017-07
498,07/2017,Furniture,2017-07
499,07/2017,Furniture,2017-07
500,07/2017,Furniture,2017-07
542,07/2017,Technology,2017-07
599,07/2017,Office Supplies,2017-07
600,07/2017,Technology,2017-07
601,07/2017,Technology,2017-07
602,07/2017,Office Supplies,2017-07
725,07/2017,Office Supplies,2017-07
754,07/2017,Technology,2017-07
834,07/2017,Office Supplies,2017-07
835,07/2017,Office Supplies,2017-07
836,07/2017,Technology,2017-07
839,07/2017,Technology,2017-07
843,07/2017,Office Supplies,2017-07
844,07/2017,Office Supplies,2017-07
845,07/2017,Office Supplies,2017-07
846,07/2017,Office Supplies,2017-07
1117,07/2017,Office Supplies,2017-07
1201,07/2017,Furniture,2017-07
1202,07/2017,Office Supplies,2017-07
1203,07/2017,Furniture,2017-07
1204,07/2017,Office Supplies,2017-07
1205,07/2017,Office Supplies,2017-07
1207,07/2017,Office Supplies,2017-07
1208,07/2017,Office Supplies,2017-07
1209,07/2017,Office Supplies,2017-07
1210,07/2017,Office Supplies,2017-07
1211,07/2017,Office Supplies,2017-07
1212,07/2017,Furniture,2017-07
1306,07/2017,Technology,2017-07
1527,07/2017,Office Supplies,2017-07
1528,07/2017,Furniture,2017-07
1684,07/2017,Furniture,2017-07
1729,07/2017,Technology,2017-07
1730,07/2017,Office Supplies,2017-07
1799,07/2017,Furniture,2017-07
1842,07/2017,Furniture,2017-07
1987,07/2017,Technology,2017-07
2046,07/2017,Office Supplies,2017-07
2047,07/2017,Technology,2017-07
2048,07/2017,Office Supplies,2017-07
2071,07/2017,Office Supplies,2017-07
2154,07/2017,Office Supplies,2017-07
2156,07/2017,Office Supplies,2017-07
2162,07/2017,Office Supplies,2017-07
2174,07/2017,Office Supplies,2017-07
2180,07/2017,Office Supplies,2017-07
2181,07/2017,Office Supplies,2017-07
2182,07/2017,Furniture,2017-07
2183,07/2017,Technology,2017-07
2184,07/2017,Technology,2017-07
2185,07/2017,Furniture,2017-07
2187,07/2017,Technology,2017-07
2238,07/2017,Office Supplies,2017-07
2372,07/2017,Furniture,2017-07
2373,07/2017,Office Supplies,2017-07
2374,07/2017,Office Supplies,2017-07
2375,07/2017,Furniture,2017-07
2696,07/2017,Office Supplies,2017-07
3010,07/2017,Office Supplies,2017-07
3061,07/2017,Technology,2017-07
3106,07/2017,Office Supplies,2017-07
3108,07/2017,Office Supplies,2017-07
3109,07/2017,Office Supplies,2017-07
3110,07/2017,Office Supplies,2017-07
3111,07/2017,Office Supplies,2017-07
3112,07/2017,Office Supplies,2017-07
3149,07/2017,Office Supplies,2017-07
3365,07/2017,Furniture,2017-07
3445,07/2017,Office Supplies,2017-07
3449,07/2017,Office Supplies,2017-07
3577,07/2017,Office Supplies,2017-07
3578,07/2017,Office Supplies,2017-07
3579,07/2017,Office Supplies,2017-07
3580,07/2017,Office Supplies,2017-07
3581,07/2017,Furniture,2017-07
3661,07/2017,Office Supplies,2017-07
3983,07/2017,Furniture,2017-07
3984,07/2017,Technology,2017-07
3985,07/2017,Office Supplies,2017-07
4237,07/2017,Office Supplies,2017-07
4441,07/2017,Technology,2017-07
4442,07/2017,Office Supplies,2017-07
4443,07/2017,Office Supplies,2017-07
4444,07/2017,Office Supplies,2017-07
4672,07/2017,Office Supplies,2017-07
4673,07/2017,Technology,2017-07
4674,07/2017,Technology,2017-07
4675,07/2017,Furniture,2017-07
4682,07/2017,Office Supplies,2017-07
4730,07/2017,Technology,2017-07
4735,07/2017,Furniture,2017-07
4751,07/2017,Technology,2017-07
4844,07/2017,Office Supplies,2017-07
4879,07/2017,Office Supplies,2017-07
4975,07/2017,Office Supplies,2017-07
5004,07/2017,Office Supplies,2017-07
5244,07/2017,Office Supplies,2017-07
5446,07/2017,Office Supplies,2017-07
5453,07/2017,Office Supplies,2017-07
5664,07/2017,Office Supplies,2017-07
5665,07/2017,Office Supplies,2017-07
5666,07/2017,Office Supplies,2017-07
5667,07/2017,Office Supplies,2017-07
5679,07/2017,Office Supplies,2017-07
5680,07/2017,Office Supplies,2017-07
5833,07/2017,Office Supplies,2017-07
5834,07/2017,Furniture,2017-07
5870,07/2017,Furniture,2017-07
5985,07/2017,Furniture,2017-07
5986,07/2017,Office Supplies,2017-07
5987,07/2017,Office Supplies,2017-07
5988,07/2017,Office Supplies,2017-07
5989,07/2017,Office Supplies,2017-07
5990,07/2017,Furniture,2017-07
6274,07/2017,Furniture,2017-07
6275,07/2017,Technology,2017-07
6276,07/2017,Furniture,2017-07
6277,07/2017,Office Supplies,2017-07
6278,07/2017,Office Supplies,2017-07
6279,07/2017,Technology,2017-07
6280,07/2017,Office Supplies,2017-07
6377,07/2017,Office Supplies,2017-07
6524,07/2017,Office Supplies,2017-07
6525,07/2017,Technology,2017-07
6526,07/2017,Office Supplies,2017-07
6527,07/2017,Office Supplies,2017-07
6560,07/2017,Office Supplies,2017-07
6561,07/2017,Office Supplies,2017-07
6583,07/2017,Technology,2017-07
6666,07/2017,Office Supplies,2017-07
6762,07/2017,Furniture,2017-07
6848,07/2017,Technology,2017-07
6927,07/2017,Office Supplies,2017-07
6957,07/2017,Office Supplies,2017-07
6958,07/2017,Furniture,2017-07
6963,07/2017,Office Supplies,2017-07
6964,07/2017,Office Supplies,2017-07
6965,07/2017,Office Supplies,2017-07
6966,07/2017,Technology,2017-07
6967,07/2017,Office Supplies,2017-07
6968,07/2017,Office Supplies,2017-07
7072,07/2017,Office Supplies,2017-07
7073,07/2017,Office Supplies,2017-07
7074,07/2017,Office Supplies,2017-07
7075,07/2017,Office Supplies,2017-07
7076,07/2017,Office Supplies,2017-07
7224,07/2017,Technology,2017-07
7225,07/2017,Office Supplies,2017-07
7226,07/2017,Furniture,2017-07
7278,07/2017,Technology,2017-07
7279,07/2017,Technology,2017-07
7455,07/2017,Office Supplies,2017-07
7456,07/2017,Office Supplies,2017-07
7842,07/2017,Office Supplies,2017-07
7908,07/2017,Office Supplies,2017-07
7932,07/2017,Furniture,2017-07
7933,07/2017,Office Supplies,2017-07
7987,07/2017,Technology,2017-07
8007,07/2017,Office Supplies,2017-07
8031,07/2017,Furniture,2017-07
8032,07/2017,Office Supplies,2017-07
8063,07/2017,Technology,2017-07
8064,07/2017,Technology,2017-07
8065,07/2017,Office Supplies,2017-07
8066,07/2017,Office Supplies,2017-07
8067,07/2017,Office Supplies,2017-07
8139,07/2017,Office Supplies,2017-07
8140,07/2017,Office Supplies,2017-07
8141,07/2017,Office Supplies,2017-07
8168,07/2017,Furniture,2017-07
8212,07/2017,Furniture,2017-07
8213,07/2017,Office Supplies,2017-07
8309,07/2017,Office Supplies,2017-07
8517,07/2017,Office Supplies,2017-07
8632,07/2017,Furniture,2017-07
8633,07/2017,Office Supplies,2017-07
8634,07/2017,Office Supplies,2017-07
8649,07/2017,Office Supplies,2017-07
8650,07/2017,Office Supplies,2017-07
8705,07/2017,Technology,2017-07
8741,07/2017,Office Supplies,2017-07
8757,07/2017,Office Supplies,2017-07
8758,07/2017,Office Supplies,2017-07
8759,07/2017,Furniture,2017-07
8760,07/2017,Office Supplies,2017-07
8797,07/2017,Office Supplies,2017-07
8798,07/2017,Office Supplies,2017-07
9044,07/2017,Technology,2017-07
9115,07/2017,Technology,2017-07
9369,07/2017,Office Supplies,2017-07
9583,07/2017,Office Supplies,2017-07
9592,07/2017,Furniture,2017-07
9593,07/2017,Furniture,2017-07
9716,07/2017,Office Supplies,2017-07
1,08/2017,Furniture,2017-08
2,08/2017,Furniture,2017-08
36,08/2017,Technology,2017-08
37,08/2017,Furniture,2017-08
100,08/2017,Office Supplies,2017-08
101,08/2017,Technology,2017-08
102,08/2017,Office Supplies,2017-08
327,08/2017,Technology,2017-08
328,08/2017,Office Supplies,2017-08
329,08/2017,Furniture,2017-08
330,08/2017,Office Supplies,2017-08
331,08/2017,Office Supplies,2017-08
355,08/2017,Furniture,2017-08
356,08/2017,Office Supplies,2017-08
357,08/2017,Office Supplies,2017-08
358,08/2017,Office Supplies,2017-08
399,08/2017,Office Supplies,2017-08
400,08/2017,Furniture,2017-08
401,08/2017,Office Supplies,2017-08
402,08/2017,Technology,2017-08
637,08/2017,Office Supplies,2017-08
638,08/2017,Office Supplies,2017-08
655,08/2017,Office Supplies,2017-08
656,08/2017,Office Supplies,2017-08
657,08/2017,Office Supplies,2017-08
743,08/2017,Office Supplies,2017-08
744,08/2017,Office Supplies,2017-08
745,08/2017,Office Supplies,2017-08
746,08/2017,Office Supplies,2017-08
803,08/2017,Office Supplies,2017-08
904,08/2017,Office Supplies,2017-08
905,08/2017,Office Supplies,2017-08
906,08/2017,Office Supplies,2017-08
993,08/2017,Office Supplies,2017-08
994,08/2017,Office Supplies,2017-08
1047,08/2017,Technology,2017-08
1048,08/2017,Furniture,2017-08
1088,08/2017,Technology,2017-08
1089,08/2017,Office Supplies,2017-08
1176,08/2017,Office Supplies,2017-08
1198,08/2017,Technology,2017-08
1199,08/2017,Furniture,2017-08
1200,08/2017,Office Supplies,2017-08
1242,08/2017,Technology,2017-08
1299,08/2017,Technology,2017-08
1463,08/2017,Technology,2017-08
1464,08/2017,Furniture,2017-08
1602,08/2017,Furniture,2017-08
1631,08/2017,Office Supplies,2017-08
1632,08/2017,Office Supplies,2017-08
1633,08/2017,Office Supplies,2017-08
1634,08/2017,Office Supplies,2017-08
1635,08/2017,Technology,2017-08
1705,08/2017,Office Supplies,2017-08
1747,08/2017,Office Supplies,2017-08
1748,08/2017,Office Supplies,2017-08
1800,08/2017,Office Supplies,2017-08
1801,08/2017,Office Supplies,2017-08
1828,08/2017,Technology,2017-08
1870,08/2017,Office Supplies,2017-08
1902,08/2017,Technology,2017-08
1923,08/2017,Technology,2017-08
1924,08/2017,Office Supplies,2017-08
1938,08/2017,Office Supplies,2017-08
1939,08/2017,Office Supplies,2017-08
1940,08/2017,Office Supplies,2017-08
1941,08/2017,Furniture,2017-08
2027,08/2017,Office Supplies,2017-08
2028,08/2017,Office Supplies,2017-08
2544,08/2017,Furniture,2017-08
2545,08/2017,Office Supplies,2017-08
2555,08/2017,Technology,2017-08
2557,08/2017,Furniture,2017-08
2591,08/2017,Furniture,2017-08
2592,08/2017,Furniture,2017-08
2659,08/2017,Office Supplies,2017-08
2692,08/2017,Office Supplies,2017-08
2693,08/2017,Technology,2017-08
2857,08/2017,Furniture,2017-08
2858,08/2017,Furniture,2017-08
2956,08/2017,Technology,2017-08
3005,08/2017,Office Supplies,2017-08
3017,08/2017,Office Supplies,2017-08
3018,08/2017,Furniture,2017-08
3019,08/2017,Technology,2017-08
3104,08/2017,Office Supplies,2017-08
3113,08/2017,Technology,2017-08
3114,08/2017,Office Supplies,2017-08
3115,08/2017,Office Supplies,2017-08
3116,08/2017,Furniture,2017-08
3117,08/2017,Office Supplies,2017-08
3118,08/2017,Office Supplies,2017-08
3196,08/2017,Office Supplies,2017-08
3255,08/2017,Technology,2017-08
3256,08/2017,Office Supplies,2017-08
3342,08/2017,Office Supplies,2017-08
3343,08/2017,Furniture,2017-08
3344,08/2017,Technology,2017-08
3345,08/2017,Office Supplies,2017-08
3346,08/2017,Office Supplies,2017-08
3347,08/2017,Office Supplies,2017-08
3350,08/2017,Office Supplies,2017-08
3479,08/2017,Office Supplies,2017-08
3480,08/2017,Office Supplies,2017-08
3481,08/2017,Furniture,2017-08
3497,08/2017,Furniture,2017-08
3498,08/2017,Office Supplies,2017-08
3499,08/2017,Office Supplies,2017-08
3673,08/2017,Office Supplies,2017-08
3674,08/2017,Office Supplies,2017-08
3763,08/2017,Furniture,2017-08
3764,08/2017,Office Supplies,2017-08
3815,08/2017,Technology,2017-08
3816,08/2017,Office Supplies,2017-08
3932,08/2017,Office Supplies,2017-08
3933,08/2017,Technology,2017-08
4070,08/2017,Office Supplies,2017-08
4071,08/2017,Office Supplies,2017-08
4072,08/2017,Furniture,2017-08
4107,08/2017,Office Supplies,2017-08
4196,08/2017,Furniture,2017-08
4393,08/2017,Office Supplies,2017-08
4394,08/2017,Technology,2017-08
4584,08/2017,Office Supplies,2017-08
4684,08/2017,Furniture,2017-08
4685,08/2017,Furniture,2017-08
4686,08/2017,Office Supplies,2017-08
4687,08/2017,Office Supplies,2017-08
4815,08/2017,Office Supplies,2017-08
4900,08/2017,Office Supplies,2017-08
5083,08/2017,Technology,2017-08
5084,08/2017,Office Supplies,2017-08
5257,08/2017,Office Supplies,2017-08
5312,08/2017,Office Supplies,2017-08
5313,08/2017,Office Supplies,2017-08
5380,08/2017,Office Supplies,2017-08
5381,08/2017,Technology,2017-08
5447,08/2017,Technology,2017-08
5448,08/2017,Technology,2017-08
5507,08/2017,Office Supplies,2017-08
5508,08/2017,Office Supplies,2017-08
5590,08/2017,Office Supplies,2017-08
5591,08/2017,Office Supplies,2017-08
5603,08/2017,Office Supplies,2017-08
5604,08/2017,Office Supplies,2017-08
5615,08/2017,Office Supplies,2017-08
5616,08/2017,Office Supplies,2017-08
5617,08/2017,Office Supplies,2017-08
5630,08/2017,Furniture,2017-08
5747,08/2017,Technology,2017-08
5748,08/2017,Technology,2017-08
5749,08/2017,Technology,2017-08
5767,08/2017,Office Supplies,2017-08
5774,08/2017,Office Supplies,2017-08
5975,08/2017,Office Supplies,2017-08
6021,08/2017,Office Supplies,2017-08
6022,08/2017,Technology,2017-08
6056,08/2017,Office Supplies,2017-08
6057,08/2017,Office Supplies,2017-08
6134,08/2017,Furniture,2017-08
6151,08/2017,Furniture,2017-08
6337,08/2017,Furniture,2017-08
6338,08/2017,Technology,2017-08
6417,08/2017,Technology,2017-08
6418,08/2017,Office Supplies,2017-08
6695,08/2017,Technology,2017-08
6717,08/2017,Office Supplies,2017-08
6718,08/2017,Office Supplies,2017-08
6719,08/2017,Furniture,2017-08
6834,08/2017,Furniture,2017-08
6851,08/2017,Furniture,2017-08
6852,08/2017,Office Supplies,2017-08
6865,08/2017,Office Supplies,2017-08
6866,08/2017,Technology,2017-08
6867,08/2017,Technology,2017-08
6868,08/2017,Technology,2017-08
6869,08/2017,Furniture,2017-08
6870,08/2017,Office Supplies,2017-08
6871,08/2017,Office Supplies,2017-08
7049,08/2017,Office Supplies,2017-08
7096,08/2017,Office Supplies,2017-08
7097,08/2017,Office Supplies,2017-08
7098,08/2017,Office Supplies,2017-08
7234,08/2017,Furniture,2017-08
7235,08/2017,Office Supplies,2017-08
7236,08/2017,Office Supplies,2017-08
7252,08/2017,Office Supplies,2017-08
7401,08/2017,Furniture,2017-08
7402,08/2017,Office Supplies,2017-08
7464,08/2017,Office Supplies,2017-08
7465,08/2017,Office Supplies,2017-08
7466,08/2017,Office Supplies,2017-08
7604,08/2017,Office Supplies,2017-08
7703,08/2017,Office Supplies,2017-08
7704,08/2017,Technology,2017-08
7705,08/2017,Furniture,2017-08
7706,08/2017,Technology,2017-08
7707,08/2017,Office Supplies,2017-08
7736,08/2017,Office Supplies,2017-08
7808,08/2017,Office Supplies,2017-08
7809,08/2017,Office Supplies,2017-08
7810,08/2017,Technology,2017-08
7889,08/2017,Office Supplies,2017-08
7925,08/2017,Office Supplies,2017-08
7926,08/2017,Office Supplies,2017-08
7988,08/2017,Office Supplies,2017-08
7989,08/2017,Office Supplies,2017-08
7990,08/2017,Office Supplies,2017-08
7991,08/2017,Technology,2017-08
8357,08/2017,Furniture,2017-08
8383,08/2017,Furniture,2017-08
8426,08/2017,Office Supplies,2017-08
8441,08/2017,Office Supplies,2017-08
8506,08/2017,Office Supplies,2017-08
8507,08/2017,Technology,2017-08
8508,08/2017,Office Supplies,2017-08
8691,08/2017,Technology,2017-08
8692,08/2017,Technology,2017-08
8693,08/2017,Technology,2017-08
8812,08/2017,Office Supplies,2017-08
8813,08/2017,Office Supplies,2017-08
8831,08/2017,Office Supplies,2017-08
8876,08/2017,Office Supplies,2017-08
8877,08/2017,Office Supplies,2017-08
8895,08/2017,Furniture,2017-08
8896,08/2017,Office Supplies,2017-08
8897,08/2017,Technology,2017-08
8898,08/2017,Office Supplies,2017-08
9023,08/2017,Furniture,2017-08
9125,08/2017,Furniture,2017-08
9126,08/2017,Furniture,2017-08
9162,08/2017,Furniture,2017-08
9163,08/2017,Furniture,2017-08
9311,08/2017,Office Supplies,2017-08
9586,08/2017,Office Supplies,2017-08
9617,08/2017,Office Supplies,2017-08
22,09/2017,Office Supplies,2017-09
23,09/2017,Office Supplies,2017-09
71,09/2017,Office Supplies,2017-09
90,09/2017,Office Supplies,2017-09
91,09/2017,Technology,2017-09
92,09/2017,Office Supplies,2017-09
377,09/2017,Office Supplies,2017-09
458,09/2017,Furniture,2017-09
